"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000223113",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000251728",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000265810",0.463630305808793,-2.23888569846391,3.47446636270407,-0.644382608649419,0.519327359249023,NA
"ENSG00000272072",12.9192501682712,-0.0345504691394152,0.858404753627881,-0.0402496246594562,0.967894114901806,NA
"ENSG00000288051",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000236544",1.01503389485954,1.15594526129764,2.41629812414863,0.47839513251492,0.632368997385498,NA
"ENSG00000164778",24.4381717174693,-0.328948419686202,0.469810521909108,-0.700172525616277,0.483819567347826,NA
"ENSG00000175600",2.14127005155744,-0.00911287822853065,1.62365316500942,-0.00561257688828993,0.995521835065654,NA
"ENSG00000258227",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000279419",2.25941361234775,-1.14800348430103,1.57854005359951,-0.727256480875011,0.467068852216658,NA
"ENSG00000225726",1.01469181025997,1.15270302212578,2.78819707891358,0.413422362014283,0.679297193699276,NA
"ENSG00000213542",8.95589330089005,-0.593726687422363,0.741030663961139,-0.801217434442766,0.423005779773485,NA
"ENSG00000265479",3.2180325411889,-0.658420604921522,1.26495683602131,-0.520508357417524,0.602709304428621,NA
"ENSG00000186704",4.53865031582126,-0.410495467809059,1.04876323724791,-0.391409093330019,0.695494871896185,NA
"ENSG00000242435",0.687044641482961,0.222206482100631,3.83486022529331,0.0579438282091847,0.9537933718843,NA
"ENSG00000241350",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000233448",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000270822",0.463972390408358,-2.23990116535898,3.99450639912359,-0.560745419221364,0.574971099679077,NA
"ENSG00000273313",1.51262124217113,-3.94685777759405,2.85410697719709,-1.38286960128948,0.166704852759616,NA
"ENSG00000207547",8.26286730325568,-0.933722843303975,0.785534992664156,-1.18864576629137,0.234579090367987,NA
"ENSG00000207757",2.61067751571878,-0.160044564394386,1.33183208787086,-0.120168725361049,0.904349491759064,NA
"ENSG00000208036",1.08633329145224,-3.46673395022739,2.61737138999251,-1.32450975947946,0.185333803978669,NA
"ENSG00000242798",1.48741294648929,-0.100989801165761,1.88420989035304,-0.0535979572566827,0.957255484047533,NA
"ENSG00000235077",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000197093",8.53651044138704,-1.0248352179695,0.966075545329981,-1.06082306184394,0.288770319512946,NA
"ENSG00000272752",1.81540219986586,0.451183129137512,1.73542255458308,0.259984594498891,0.794875656911421,NA
"ENSG00000240211",0.586044799752678,-2.58262134933848,3.97611667549033,-0.649533592728386,0.515993540587299,NA
"ENSG00000185955",2.21785019330116,1.95336467817301,1.63418812222326,1.19531200331791,0.231965151751273,NA
"ENSG00000286938",5.66249462775373,0.0271748179756389,0.964421682526602,0.0281773195978402,0.977520726379796,NA
"ENSG00000266019",0.687044641482961,0.222206482100631,3.83486022529331,0.0579438282091847,0.9537933718843,NA
"ENSG00000286305",1.86046704697803,0.440415791511349,1.75448343998366,0.251023054122101,0.801796285117505,NA
"ENSG00000238109",1.70242062094206,0.763947679410019,1.73991520485132,0.439071787682493,0.660609520643517,NA
"ENSG00000188693",3.64606437521016,-0.616786242982055,1.27473681737484,-0.483853792073136,0.628489635892017,NA
"ENSG00000243107",4.30564873652505,0.881507799522986,1.63481067877405,0.539210937980925,0.589741313900941,NA
"ENSG00000286458",0.666418584964645,0.150102676651394,3.21315118162096,0.0467150993423443,0.962740295949502,NA
"ENSG00000127364",23.7369174384064,1.597446143599,0.49840951473735,3.20508757630925,0.00135021391748606,NA
"ENSG00000127377",16.9324016575159,-0.271461603134344,0.68700787555746,-0.395136086197078,0.692742458295267,NA
"ENSG00000187260",20.7081967609151,-0.300271848969515,0.516011759083541,-0.581908926848509,0.560628027257177,NA
"ENSG00000226851",1.5101604046926,1.1811507527287,2.13157106940681,0.554122154161812,0.579495249316227,NA
"ENSG00000230999",1.73147242928906,2.26006224531243,2.01928623604082,1.11923817682416,0.263038542620681,NA
"ENSG00000232922",1.15101703189132,-1.09312609368872,2.3059271724442,-0.474050571393392,0.635463845043021,NA
"ENSG00000180019",1.14932569950078,0.625136463295322,2.29318131456994,0.272606644456529,0.785155603800037,NA
"ENSG00000181016",3.71985803667704,0.466909429660095,1.19635812320697,0.390275637873795,0.696332735980063,NA
"ENSG00000182965",10.5327019689242,-0.509443774424114,0.847588012612308,-0.601051179161894,0.547805898988523,NA
"ENSG00000164867",1.0815133941853,-1.0716865081499,2.85337292379256,-0.375585854626203,0.707224808483253,NA
"ENSG00000243433",3.35309184453072,2.60973631833854,1.63931961150893,1.59196309250298,0.111392997626171,NA
"ENSG00000244151",3.10004595780658,0.363119959023839,1.74945708042319,0.207561513275879,0.835571357803991,NA
"ENSG00000287032",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000264520",11.9362231617092,-0.233997408808425,0.709299163594017,-0.329899456842386,0.741475933924836,NA
"ENSG00000226874",14.5664582108266,-1.82484496208867,0.712713603885717,-2.56041831128186,0.0104546238563549,NA
"ENSG00000106113",16.6113175610718,-0.0988242954356107,0.564192747392706,-0.175160520748105,0.860953504570692,NA
"ENSG00000236015",10.6579718372325,-0.375604404916517,0.672374363516308,-0.558623923363501,0.576418409425905,NA
"ENSG00000287584",26.1851988549111,0.340545331713124,0.537172235657404,0.633959294817903,0.526107387229987,NA
"ENSG00000228554",1.88533325806031,-2.12770493575657,2.09515706982505,-1.01553480949008,0.309850962175328,NA
"ENSG00000226220",2.32309018959541,0.596805293699965,1.58700144826141,0.376058443017665,0.706873448146641,NA
"ENSG00000231198",0.622702985643452,-2.66377441454946,3.85986309160011,-0.690121476159713,0.490117798649871,NA
"ENSG00000257335",0.844425988927083,2.07589065670765,2.92298489768419,0.710195478037648,0.477582924640315,NA
"ENSG00000271321",4.20175798802177,1.04644781612664,1.26378245903324,0.828028438475988,0.407654394603165,NA
"ENSG00000177418",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000284461",0.883048599094865,3.37449449649515,2.77514666134828,1.21596978764923,0.223996431246031,NA
"ENSG00000271064",1.58665256174143,1.22433900360463,2.59098112762534,0.472538757828295,0.636542284037756,NA
"ENSG00000232546",2.81812871473358,-0.630221370040738,1.83357445510006,-0.343711905610261,0.731062956719233,NA
"ENSG00000230295",3.33702893656865,0.205596778301902,1.15701824047256,0.177695364783471,0.858962225683686,NA
"ENSG00000179131",1.10595218477915,-1.11220473258921,2.36093459252449,-0.471086634975329,0.637578868866543,NA
"ENSG00000106560",30.8155453990042,-8.29377536155359,3.07635230476297,-2.69597709882341,NA,NA
"ENSG00000213203",10.2637632364048,-3.68897276479209,3.79614788586261,-0.97176740098307,0.3311662769163,NA
"ENSG00000002933",1.04687218348337,3.62089922467905,3.18750610671198,1.13596620789352,0.255970707122907,NA
"ENSG00000227199",13.4286793924971,-0.501173942702897,0.703600135845321,-0.712299383087491,0.476279405982477,NA
"ENSG00000214188",1.5090652568063,-0.0666867782548148,2.16961981619937,-0.0307366192716811,0.975479586994161,NA
"ENSG00000213050",0.331645010044121,0.20452045764241,4.0804728567969,0.0501217542231013,0.960025364160403,NA
"ENSG00000226367",4.39441009235112,0.865611831945202,1.34011121289714,0.645925370681635,0.51832768810328,NA
"ENSG00000287829",4.92664129917067,0.388420608012561,1.31228804434174,0.295987309864885,0.76723977268533,NA
"ENSG00000285904",1.36120480907716,1.83576870672706,2.15151580044135,0.853244352818823,0.39352381213798,NA
"ENSG00000240889",9.34795111821967,-0.572926383140409,0.740706510227179,-0.7734863609673,0.439234597498762,NA
"ENSG00000158516",2.69961229075409,-2.6812640969925,1.77886562350934,-1.50728872465527,0.131736666453533,NA
"ENSG00000259920",2.47060855272499,-0.389609070256641,1.36861175229776,-0.284674649039458,0.775893414498606,NA
"ENSG00000272701",2.05717161559032,-1.45153641726464,2.33130509364731,-0.622628252827142,0.533528840634256,NA
"ENSG00000270823",2.16700818783646,1.41424765381883,1.93709195988116,0.730088030464796,0.465336377284853,NA
"ENSG00000270953",1.72637944013565,1.47778220495459,1.89048384700507,0.781695229660764,0.434393705831013,NA
"ENSG00000276213",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000229591",0.819372021847198,-1.72452129321422,2.95951190948949,-0.582704630342813,0.560092155614606,NA
"ENSG00000213188",1.95483689576632,-2.11204152034106,2.41327531808021,-0.875176364883727,0.38147795121321,NA
"ENSG00000204894",3.20138788413643,0.967030069113853,1.27958524200277,0.755737122757283,0.449806822025239,NA
"ENSG00000241735",3.36292140144963,-1.10622359524843,1.24104530099836,-0.891364396092975,0.372733711899556,NA
"ENSG00000261455",21.0909922692858,-1.14733892702471,0.558747344879065,-2.05341275898688,0.0400325629103821,NA
"ENSG00000225416",3.33109744961415,2.60515332553316,1.43773445544475,1.81198504053885,0.0699885079980779,NA
"ENSG00000244219",1.30771421013631,0.197211162567771,2.17833184195166,0.0905331128938929,0.927863581700111,NA
"ENSG00000224448",1.32128285322421,-1.37232274118297,2.61313656922184,-0.525163038681759,0.599469856753977,NA
"ENSG00000160870",0.792284637777209,-3.00963233412981,3.57867607099096,-0.840990431776192,0.400353294714497,NA
"ENSG00000218586",0.780065242480285,-2.98868388850522,3.5938193012528,-0.831617740898482,0.405624744992752,NA
"ENSG00000280890",2.30960698102187,-3.47523283064764,2.27068766653258,-1.53047593549246,0.125898965605773,NA
"ENSG00000237210",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000230882",1.38495943047187,1.76755257149812,2.14721410619186,0.823184127936322,0.410403293417556,NA
"ENSG00000224273",1.1272624104966,-1.04981042464873,2.70862029720068,-0.387581244124064,0.698325951053545,NA
"ENSG00000213548",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000146700",19.8851163657719,-0.794261211830261,0.531273629900484,-1.49501343023375,0.134910937128262,NA
"ENSG00000214960",17.6663116259078,-0.336740143068136,0.5868332250872,-0.573825967365938,0.566085574789778,NA
"ENSG00000229688",2.0307519589182,1.14647255416451,2.32827667164276,0.492412507554607,0.622427759093864,NA
"ENSG00000272361",1.03600203597742,1.19172046524271,2.40972196067557,0.494546874988271,0.62092001023018,NA
"ENSG00000287799",2.90156207210886,1.04592375792483,1.76940406711786,0.59111639752728,0.554442433730732,NA
"ENSG00000207973",0.795617400452479,-1.67638263708389,2.9767301149337,-0.563162454222432,0.573324266842852,NA
"ENSG00000272719",2.54469442959453,-2.63418825523397,1.68136700484244,-1.56669439072335,0.117186142550314,NA
"ENSG00000166448",1.11817158007608,-1.13137549021706,2.35809994348285,-0.479782671359575,0.631381935893964,NA
"ENSG00000238297",0.47815620998229,-0.625567121494822,4.04382566870656,-0.154696857071713,0.877060307860075,NA
"ENSG00000261305",3.424614463813,-0.79478357160855,1.17523013753643,-0.676279093109893,0.498863464066497,NA
"ENSG00000240449",4.02231335157347,0.233567039338937,1.26781218728932,0.184228422538137,0.853834263115908,NA
"ENSG00000227073",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000271414",0.634922380940377,-2.69004014712528,3.97118121477565,-0.677390429103662,0.498158269221083,NA
"ENSG00000227014",27.618196890693,0.00888939725226457,0.464780374545882,0.0191260168008385,0.984740576818285,NA
"ENSG00000231519",1.37798735293032,-3.81133404253754,2.93371135502723,-1.29915100066215,0.19389211341688,NA
"ENSG00000106624",11.8297425212371,-2.52792884565454,1.52567633586843,-1.65692341568346,0.0975349595993369,NA
"ENSG00000176428",7.91508570443405,1.04544486216813,0.929766381836756,1.12441671649049,0.260836283679571,NA
"ENSG00000265724",0.622702985643452,-2.66377441454946,3.85986309160011,-0.690121476159713,0.490117798649871,NA
"ENSG00000165215",4.38289395686061,1.37111319841189,1.31876115859491,1.03969789334162,0.298480279655284,NA
"ENSG00000175877",1.45890742054072,-0.71747006184687,2.54081794253853,-0.282377595747787,0.777653992276599,NA
"ENSG00000261467",0.634238211741246,-2.68833767158757,3.79740633217613,-0.707940482641739,0.478982218569161,NA
"ENSG00000276988",0.82514918019974,-0.436194434811584,3.04086084706422,-0.143444391818424,0.885939225849911,NA
"ENSG00000213280",0.768530016382491,-2.96889603282129,2.89749067015755,-1.02464386284283,0.305531260022978,NA
"ENSG00000239480",2.17039085261753,-0.437449289522417,1.94496852527473,-0.224913300054883,0.822046722412276,NA
"ENSG00000205236",1.49828309399524,1.2079345022469,2.13221768274131,0.566515563595697,0.57104335598595,NA
"ENSG00000233297",2.38447669976777,-0.770382774407614,1.49429962528458,-0.515547726421264,0.606170327811391,NA
"ENSG00000286830",8.53632067900202,-0.235930694576987,0.747770487820168,-0.315512177091598,0.752372806890747,NA
"ENSG00000213385",15.3361782939537,-0.347436505896731,0.642520509195006,-0.540739946701504,0.588686840528178,NA
"ENSG00000189166",16.2103021449289,0.178528355639225,0.58970885424155,0.302739825517523,0.762088144744874,NA
"ENSG00000235095",0.665734415765515,0.152592409560015,3.2138553925474,0.0474795505466303,0.962131028251803,NA
"ENSG00000235368",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000234459",5.08679013490984,-0.678305940395367,1.03193551338928,-0.657314271671441,0.510978861712433,NA
"ENSG00000223584",0.634238211741246,-2.68833767158757,3.79740633217613,-0.707940482641739,0.478982218569161,NA
"ENSG00000229769",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000241657",0.439533599814508,-2.16923880739664,3.9988596890632,-0.542464346355904,0.587498662481428,NA
"ENSG00000211721",1.75813439925803,-4.16453940489555,3.51747441124139,-1.1839572710426,0.236429977513602,NA
"ENSG00000230099",1.17208959950536,-3.57997005520534,3.9416584859162,-0.908239531150862,0.363751682552938,NA
"ENSG00000211724",0.439533599814508,-2.16923880739664,3.9988596890632,-0.542464346355904,0.587498662481428,NA
"ENSG00000227550",0.586044799752678,-2.58262134933848,3.97611667549033,-0.649533592728386,0.515993540587299,NA
"ENSG00000211725",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000211727",0.641979794370796,0.242336195733673,3.23913039980846,0.0748152021752514,0.940361746130544,NA
"ENSG00000211728",1.46511199938169,-3.90167417375323,3.70136006658712,-1.05411905449956,0.291828413396651,NA
"ENSG00000253291",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000278030",1.64335706144754,-0.299337214350689,2.4809664418179,-0.120653471689586,0.903965513881067,NA
"ENSG00000275791",1.17208959950536,-3.57997005520534,3.9416584859162,-0.908239531150862,0.363751682552938,NA
"ENSG00000276953",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000229161",3.8475198483763,-1.35356338794623,1.22997135282929,-1.10048366966648,0.27112144097132,NA
"ENSG00000106588",21.0925844398833,0.294297052363791,0.630560973917684,0.466722592321754,0.640698363779461,NA
"ENSG00000233025",2.04696919548224,0.665719327350603,1.97062668313635,0.337821127181268,0.735497987739102,NA
"ENSG00000224415",15.6072870124166,1.13011776040169,0.708033853516134,1.59613520566773,0.110458610008158,NA
"ENSG00000279482",1.0153759794591,1.15036278603166,2.78790540141199,0.412626190777144,0.679880509302752,NA
"ENSG00000207741",2.71067019425765,1.31624516691949,1.40920207277719,0.934035786880082,0.350285433196437,NA
"ENSG00000005471",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000085563",7.62263278896376,-4.31849296153308,1.93748119971167,-2.22892122110695,0.0258191468789746,NA
"ENSG00000231956",2.00631316832436,1.19330691324797,1.94110627327029,0.614756095366969,0.538715808045573,NA
"ENSG00000234183",7.25005458138385,-0.468471728813277,0.847202862946885,-0.552962872651018,0.580288833524081,NA
"ENSG00000272768",14.9729182836919,-0.286236839639872,0.599988537722451,-0.477070513257509,0.633311910942289,NA
"ENSG00000230160",1.11042999744653,-3.4967057512321,3.17276176868034,-1.10210157779558,0.270417513544104,NA
"ENSG00000235314",1.16289434258868,-1.10829048859845,2.69546002784489,-0.41116932811078,0.680948377109861,NA
"ENSG00000250990",1.32128285322421,-1.37232274118297,2.61313656922184,-0.525163038681759,0.599469856753977,NA
"ENSG00000127951",33.876505217044,-5.48783060771243,3.66597223439979,-1.49696458587906,NA,NA
"ENSG00000122641",15.1952729052628,-0.258766392831856,0.58233889160261,-0.444357051475174,0.656784459593861,NA
"ENSG00000213721",4.82519494634467,0.488271490397622,1.09487722525518,0.445960039294655,0.655626111687543,NA
"ENSG00000282133",0.439533599814508,-2.16923880739664,3.9988596890632,-0.542464346355904,0.587498662481428,NA
"ENSG00000281958",0.732555999690847,-2.90351546051374,3.96238390384392,-0.732769850416823,0.463698812892757,NA
"ENSG00000211751",14.2541904036361,-3.62639290091655,2.6458039393925,-1.37062041783383,NA,NA
"ENSG00000211765",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000211766",1.31860079944353,-3.74976753523588,3.81683434223487,-0.982428682781207,0.325888701470346,NA
"ENSG00000211767",1.17208959950536,-3.57997005520534,3.9416584859162,-0.908239531150862,0.363751682552938,NA
"ENSG00000211770",0.879067199629017,-3.16583950236734,3.95319162781821,-0.800831277717389,0.423229329068026,NA
"ENSG00000211771",3.07673519870156,-4.97137108985027,3.06855664277073,-1.62010080588293,0.105210624348113,NA
"ENSG00000211772",34.0292209958231,-7.52711028307145,3.90798076353777,-1.92608683064689,NA,NA
"ENSG00000237254",0.439533599814508,-2.16923880739664,3.9988596890632,-0.542464346355904,0.587498662481428,NA
"ENSG00000106123",4.10231359826875,-5.38614923457376,2.89315801498721,-1.86168512285617,0.0626474868078424,NA
"ENSG00000197993",1.51993540431225,1.22791167729049,1.82906601487665,0.671332618562317,0.502008659518991,NA
"ENSG00000164675",14.2243492452359,-0.00723691210147789,0.622148402000146,-0.0116321316235997,0.990719111062853,NA
"ENSG00000077080",2.45493759855938,0.437576671300499,1.62825926796924,0.268738940971141,0.788130583173366,NA
"ENSG00000130427",1.00382166275402,-0.781039196681423,3.44544751508162,-0.226687300637322,0.820666902700075,NA
"ENSG00000178397",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000271553",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000271344",6.08955208356061,-0.892437404062593,0.955826439309062,-0.933681437717614,0.350468242847703,NA
"ENSG00000244218",21.3563933988112,0.390440293316151,0.610816644445203,0.639210304543654,0.522686129477739,NA
"ENSG00000272899",2.26556363388947,2.71183229715678,1.84620185456392,1.46887096362349,0.141867791646061,NA
"ENSG00000275106",2.47206222701212,-2.59310857145967,1.69726336735585,-1.52781743913996,0.126557871159537,NA
"ENSG00000244556",1.16188717939727,0.5957443516567,2.29081776547389,0.260057504632396,0.794819416767365,NA
"ENSG00000230359",20.1704996031275,-0.346377993711804,0.49588611390418,-0.698503111903502,0.48486261242124,NA
"ENSG00000242162",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000158457",29.1006283402228,-0.207700313786185,0.551201665496045,-0.376813654217225,0.706312092855695,NA
"ENSG00000158525",5.83471053657527,-2.45990965660632,1.09713441836271,-2.24212240126175,0.0249534625720305,NA
"ENSG00000232759",1.1564521056443,-0.217503176971888,1.87063176344203,-0.116272577651346,0.907436518045552,NA
"ENSG00000179428",1.24933481984092,-1.26322679127532,3.25255506782542,-0.388379832142207,0.697734966803881,NA
"ENSG00000234513",0.848423830194193,0.904104737277309,3.59528389754908,0.25146963718043,0.801451034120391,NA
"ENSG00000286703",0.439533599814508,-2.16923880739664,3.9988596890632,-0.542464346355904,0.587498662481428,NA
"ENSG00000221740",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000226279",0.756310621085566,-2.94717808981068,3.56586989873642,-0.826496247340665,0.40852264593796,NA
"ENSG00000087085",3.32759602154856,0.185598698207823,1.19006854702383,0.15595630913192,0.876067459998249,NA
"ENSG00000105889",2.62798990016911,0.185956374587511,1.5023971483324,0.123773114714652,0.901494919446089,NA
"ENSG00000242562",4.16084531077868,-0.929788679089271,1.25390814916632,-0.741512589823631,0.458382701059549,NA
"ENSG00000223657",0.769214185581622,-2.96983507560604,3.54902085627668,-0.836804063958567,0.402702712680564,NA
"ENSG00000199646",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000229677",17.7457561811922,-0.216518248048821,0.556044988794891,-0.38938980192606,0.696987814835105,NA
"ENSG00000239254",4.40129884039122,0.102247276128943,1.40721786356365,0.0726591658451595,0.94207734355458,NA
"ENSG00000128610",4.56144767613038,-1.12112212957571,1.08804652664892,-1.03039907036757,0.302822709461562,NA
"ENSG00000008311",9.31912253256224,-1.46814702085895,0.831868219277623,-1.76487932443658,0.0775840492241846,NA
"ENSG00000278586",1.6272088175966,-1.7819454017999,2.12954234135462,-0.836773877276557,0.402719683605649,NA
"ENSG00000170409",8.01798841326211,-0.234620881236746,0.94503963126499,-0.248265653073927,0.803928872093628,NA
"ENSG00000228546",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000239486",12.4951950128057,0.16908947930056,0.644784938323649,0.262241670440021,0.793135128834282,NA
"ENSG00000128617",0.687728810682092,0.21952495349224,3.83389659743466,0.0572589656275885,0.95433890738085,NA
"ENSG00000230444",0.687044641482961,0.222206482100631,3.83486022529331,0.0579438282091847,0.9537933718843,NA
"ENSG00000205971",1.01469181025997,1.15270302212578,2.78819707891358,0.413422362014283,0.679297193699276,NA
"ENSG00000176349",2.10136718631178,-0.995027253616455,1.64241656248884,-0.605831234500361,0.544626826383991,NA
"ENSG00000122687",10.8519922799602,-0.419192503577304,0.687681817920302,-0.60957334141105,0.542144475515846,NA
"ENSG00000230914",1.87896001382902,-4.25600948839164,2.16428145768396,-1.96647689850195,0.0492435482964583,NA
"ENSG00000271163",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000122543",0.439533599814508,-2.16923880739664,3.9988596890632,-0.542464346355904,0.587498662481428,NA
"ENSG00000106125",9.28635772853352,0.213803100574728,0.733632749073504,0.291430693142771,0.770721943056739,NA
"ENSG00000229263",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000106128",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000185467",8.78403856727537,0.998604011235819,1.06776134701077,0.935231467248221,0.349669025074679,NA
"ENSG00000243018",3.25698079415499,1.65184445486632,1.4344930720915,1.15151790343464,0.249519234113528,NA
"ENSG00000221937",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000231840",4.70992330034556,-0.934215590671615,1.05997064195864,-0.881359873274741,0.378123069040863,NA
"ENSG00000239419",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000240322",2.04893361975925,1.22762139679802,1.64680270886197,0.745457479631165,0.455995206819911,NA
"ENSG00000231531",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000159784",3.02168914778346,1.17802443103721,1.77203253157862,0.66478713570104,0.506186651866224,NA
"ENSG00000146904",10.3294718009572,0.289622135326638,1.11603758695801,0.259509302115945,0.795242305753971,NA
"ENSG00000236853",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000271079",1.60142077921178,-0.371741304257007,2.06989207547349,-0.17959453474016,0.857470895565295,NA
"ENSG00000283528",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000237243",0.555401430317854,2.69911341816914,3.99151668676552,0.676212485123378,0.498905746805933,NA
"ENSG00000230658",8.27607949204676,-1.08678847666557,0.888282988277153,-1.22347100080507,0.221151850668383,NA
"ENSG00000230042",2.72407017195523,-1.52460559810128,1.54908269851644,-0.984198971146861,0.325017691579406,NA
"ENSG00000155849",19.1043868647743,-2.39399140129698,1.22881322357816,-1.94821422439284,NA,NA
"ENSG00000213215",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000240720",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000235955",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000226838",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000237471",2.1765954314585,-2.31599545895348,1.94716596080706,-1.18941862459097,0.234274975466249,NA
"ENSG00000229628",0.597922110450037,-2.60949109965976,3.90642198976844,-0.668000309872934,0.504133394690426,NA
"ENSG00000231952",3.28591383921747,-1.01739880352934,1.35687193194012,-0.749811960569202,0.453367964162013,NA
"ENSG00000272905",0.951015233012304,-3.27308936348587,3.32228887182325,-0.98519108053648,0.324530221032432,NA
"ENSG00000252821",0.71922501470636,3.07513326807294,3.00194940540305,1.02437877951513,0.305656401028361,NA
"ENSG00000228015",0.927944780816716,-3.23996424802768,3.34343655003702,-0.969052111364817,0.332519189452958,NA
"ENSG00000224946",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000287580",6.855279177865,-0.206462311706216,0.88220865965547,-0.234028888116839,0.81496255184245,NA
"ENSG00000226869",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000273293",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000279536",1.0153759794591,1.15036278603166,2.78790540141199,0.412626190777144,0.679880509302752,NA
"ENSG00000260555",0.926576442418454,-3.237987737197,3.34472177766181,-0.968088813491858,0.333000016173238,NA
"ENSG00000254003",2.08106412378574,-2.29267902334704,1.81124154357607,-1.26580523259224,0.205582821274845,NA
"ENSG00000228113",1.66955607851953,-0.399951718327744,2.20541851840421,-0.181349578318196,0.856093193241207,NA
"ENSG00000186088",9.26882820627246,-5.56985264477107,3.91129264846771,-1.42404395307856,0.15443374906104,NA
"ENSG00000287519",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000272941",4.07719131380327,-0.90212303803635,1.13585330333746,-0.794224954389493,0.427064483518493,NA
"ENSG00000287733",17.1192956282822,1.38358981126394,0.61189184029931,2.26116728503382,0.0237489001083375,NA
"ENSG00000236048",2.98210927653007,-0.174904329485321,1.78875126093487,-0.0977801292472098,0.922106886324832,NA
"ENSG00000203523",0.634238211741246,-2.68833767158757,3.79740633217613,-0.707940482641739,0.478982218569161,NA
"ENSG00000225606",3.71273163053353,0.737992299597659,1.12234226226765,0.657546565257708,0.510829539973716,NA
"ENSG00000212807",2.38676676684308,2.81181431500964,2.22082242070835,1.26611398047431,0.205472278028363,NA
"ENSG00000243896",0.834240010620261,-0.337520750324946,2.99121924761025,-0.112837181893169,0.910159639686341,NA
